reward: 0.2636, epoch: 0, params: 2476883, epoch_time: 54.3999, genotype: [[6, [0, 0, 3, 1], [1, 0, 8, 0], [6, 2, 7, 0]], [[3, 0], [3, 1], [2, 1]]]
reward: 0.3097, epoch: 408, params: 2260435, epoch_time: 57.8669, genotype: [[9, [0, 0, 8, 8], [2, 2, 0, 7], [2, 0, 8, 5]], [[2, 0], [1, 1], [2, 5]]]
reward: 0.2997, epoch: 409, params: 2412499, epoch_time: 52.9599, genotype: [[4, [0, 0, 8, 1], [1, 0, 9, 10], [6, 2, 1, 2]], [[3, 1], [3, 3], [4, 1]]]
reward: 0.2551, epoch: 410, params: 2264531, epoch_time: 61.3707, genotype: [[8, [0, 0, 8, 0], [3, 0, 2, 8], [3, 0, 1, 9]], [[2, 0], [0, 1], [2, 1]]]
reward: 0.2778, epoch: 411, params: 2402899, epoch_time: 67.9053, genotype: [[9, [0, 0, 0, 2], [2, 0, 4, 1], [4, 1, 6, 10]], [[2, 0], [1, 2], [5, 1]]]
reward: 0.2552, epoch: 412, params: 1988435, epoch_time: 55.1741, genotype: [[0, [0, 0, 7, 9], [0, 1, 10, 0], [4, 0, 0, 9]], [[3, 0], [3, 0], [0, 2]]]
reward: 0.2399, epoch: 413, params: 2211795, epoch_time: 58.1858, genotype: [[10, [0, 0, 2, 0], [2, 2, 0, 3], [1, 0, 5, 9]], [[2, 1], [4, 0], [5, 3]]]
reward: 0.3790, epoch: 414, params: 2584403, epoch_time: 60.0855, genotype: [[10, [0, 0, 8, 10], [2, 3, 6, 10], [6, 0, 1, 1]], [[2, 1], [1, 0], [0, 1]]]
reward: 0.1924, epoch: 415, params: 2198739, epoch_time: 115.2087, genotype: [[0, [0, 0, 0, 4], [3, 0, 1, 10], [3, 5, 0, 10]], [[0, 0], [1, 0], [4, 5]]]
reward: 0.3834, epoch: 416, params: 2048083, epoch_time: 110.6745, genotype: [[0, [0, 0, 7, 2], [2, 3, 4, 0], [6, 6, 9, 8]], [[3, 0], [0, 3], [4, 4]]]
reward: 0.2717, epoch: 417, params: 2209747, epoch_time: 67.1958, genotype: [[9, [0, 0, 6, 9], [3, 3, 2, 7], [4, 1, 0, 4]], [[2, 1], [4, 1], [0, 3]]]
reward: 0.3337, epoch: 418, params: 2463187, epoch_time: 56.3916, genotype: [[0, [0, 0, 6, 8], [0, 3, 5, 0], [4, 2, 2, 0]], [[2, 1], [2, 0], [4, 4]]]
reward: 0.2753, epoch: 419, params: 2247379, epoch_time: 67.9325, genotype: [[0, [0, 0, 0, 8], [2, 2, 10, 3], [3, 6, 0, 5]], [[2, 0], [4, 0], [3, 4]]]
reward: 0.2370, epoch: 420, params: 2438483, epoch_time: 81.5558, genotype: [[9, [0, 0, 0, 3], [3, 2, 4, 5], [1, 1, 4, 5]], [[1, 3], [3, 3], [2, 0]]]
reward: 0.3388, epoch: 421, params: 2445395, epoch_time: 63.2540, genotype: [[7, [0, 0, 5, 8], [0, 0, 7, 10], [2, 1, 5, 0]], [[3, 0], [1, 3], [0, 2]]]
reward: 0.2860, epoch: 422, params: 2434387, epoch_time: 90.7132, genotype: [[4, [0, 0, 0, 6], [0, 1, 8, 6], [5, 5, 9, 0]], [[3, 0], [4, 0], [2, 3]]]
reward: 0.2673, epoch: 423, params: 2402899, epoch_time: 55.9771, genotype: [[7, [0, 0, 9, 10], [2, 2, 6, 0], [4, 0, 0, 6]], [[2, 0], [4, 2], [3, 1]]]
reward: 0.0758, epoch: 424, params: 2065875, epoch_time: 28.6559, genotype: [[0, [0, 0, 8, 2], [2, 3, 0, 0], [4, 0, 0, 0]], [[1, 0], [3, 0], [4, 5]]]
reward: 0.2966, epoch: 425, params: 2409043, epoch_time: 48.3334, genotype: [[8, [0, 0, 9, 0], [0, 3, 0, 10], [3, 1, 5, 5]], [[1, 3], [3, 3], [4, 2]]]
reward: 0.3314, epoch: 426, params: 2245331, epoch_time: 54.7680, genotype: [[0, [0, 0, 0, 8], [0, 3, 2, 9], [3, 4, 5, 0]], [[2, 1], [3, 1], [2, 0]]]
reward: 0.2804, epoch: 427, params: 2261075, epoch_time: 58.8622, genotype: [[0, [0, 0, 10, 6], [2, 1, 0, 8], [6, 1, 8, 8]], [[3, 2], [0, 2], [0, 2]]]
reward: 0.3748, epoch: 428, params: 2200787, epoch_time: 202.4869, genotype: [[10, [0, 0, 9, 0], [2, 2, 8, 9], [4, 1, 5, 8]], [[3, 1], [2, 3], [0, 3]]]
reward: 0.2550, epoch: 429, params: 2263123, epoch_time: 49.8859, genotype: [[0, [0, 0, 8, 0], [1, 1, 0, 6], [4, 3, 0, 0]], [[3, 3], [3, 1], [4, 4]]]
reward: 0.3141, epoch: 430, params: 2434387, epoch_time: 64.0727, genotype: [[1, [0, 0, 0, 10], [2, 0, 0, 8], [4, 0, 0, 5]], [[0, 1], [2, 0], [4, 1]]]
reward: 0.2371, epoch: 431, params: 2221395, epoch_time: 383.8778, genotype: [[8, [0, 0, 1, 0], [0, 3, 9, 8], [2, 0, 7, 10]], [[0, 1], [3, 2], [4, 5]]]
reward: 0.2225, epoch: 432, params: 2222035, epoch_time: 100.0936, genotype: [[4, [0, 0, 10, 8], [1, 3, 9, 0], [3, 5, 8, 6]], [[3, 0], [4, 1], [4, 2]]]
reward: 0.3473, epoch: 433, params: 2866003, epoch_time: 58.1686, genotype: [[1, [0, 0, 6, 8], [1, 1, 8, 6], [3, 0, 2, 6]], [[2, 2], [1, 1], [0, 4]]]
reward: 0.2515, epoch: 434, params: 2235731, epoch_time: 323.9659, genotype: [[0, [0, 0, 8, 8], [1, 2, 9, 6], [3, 2, 8, 9]], [[2, 0], [0, 3], [0, 2]]]
reward: 0.3191, epoch: 435, params: 2185043, epoch_time: 68.2964, genotype: [[4, [0, 0, 0, 10], [2, 0, 5, 9], [4, 1, 10, 2]], [[2, 1], [2, 1], [2, 0]]]
reward: 0.2583, epoch: 436, params: 2247379, epoch_time: 65.2985, genotype: [[0, [0, 0, 10, 5], [1, 0, 0, 8], [4, 0, 8, 0]], [[0, 2], [3, 0], [2, 5]]]
reward: 0.2672, epoch: 437, params: 2422739, epoch_time: 54.1094, genotype: [[8, [0, 0, 3, 9], [2, 3, 5, 0], [5, 2, 9, 6]], [[1, 0], [3, 3], [3, 3]]]
reward: 0.2343, epoch: 438, params: 2566611, epoch_time: 48.2700, genotype: [[9, [0, 0, 0, 6], [0, 2, 10, 10], [4, 2, 5, 6]], [[1, 1], [3, 2], [4, 5]]]
reward: 0.3084, epoch: 439, params: 2827603, epoch_time: 58.2511, genotype: [[9, [0, 0, 0, 5], [3, 0, 6, 5], [3, 6, 5, 8]], [[2, 1], [4, 3], [4, 0]]]
reward: 0.2887, epoch: 440, params: 1968595, epoch_time: 55.2112, genotype: [[8, [0, 0, 10, 10], [1, 0, 9, 7], [3, 5, 10, 0]], [[3, 0], [1, 4], [2, 4]]]
reward: 0.3032, epoch: 441, params: 2048723, epoch_time: 53.7333, genotype: [[8, [0, 0, 3, 8], [1, 0, 0, 9], [4, 0, 10, 8]], [[2, 3], [3, 0], [2, 1]]]
reward: 0.2175, epoch: 442, params: 2434387, epoch_time: 49.2148, genotype: [[3, [0, 0, 5, 5], [0, 3, 0, 0], [2, 0, 0, 9]], [[2, 3], [4, 4], [2, 2]]]
reward: 0.2675, epoch: 443, params: 2247379, epoch_time: 84.7578, genotype: [[10, [0, 0, 4, 8], [2, 3, 5, 8], [3, 0, 0, 0]], [[2, 0], [4, 2], [1, 2]]]
reward: 0.2329, epoch: 444, params: 2219987, epoch_time: 115.7530, genotype: [[8, [0, 0, 7, 5], [2, 3, 4, 9], [4, 0, 10, 4]], [[3, 0], [1, 3], [0, 1]]]
reward: 0.3515, epoch: 445, params: 1984339, epoch_time: 100.8362, genotype: [[0, [0, 0, 10, 2], [2, 3, 0, 9], [2, 0, 9, 4]], [[0, 1], [0, 3], [0, 4]]]
reward: 0.2299, epoch: 446, params: 2187091, epoch_time: 45.3200, genotype: [[5, [0, 0, 0, 10], [3, 3, 3, 9], [3, 1, 9, 0]], [[2, 2], [4, 2], [2, 2]]]
reward: 0.2571, epoch: 447, params: 2260435, epoch_time: 59.1295, genotype: [[0, [0, 0, 2, 0], [2, 1, 0, 7], [3, 0, 0, 5]], [[2, 1], [3, 0], [0, 4]]]
reward: 0.3667, epoch: 448, params: 2640595, epoch_time: 56.2906, genotype: [[8, [0, 0, 6, 5], [2, 2, 10, 0], [2, 0, 5, 8]], [[2, 1], [2, 1], [4, 0]]]
reward: 0.1679, epoch: 449, params: 2640595, epoch_time: 86.4029, genotype: [[4, [0, 0, 5, 8], [3, 2, 9, 6], [2, 1, 5, 8]], [[3, 0], [2, 1], [4, 2]]]
reward: 0.2951, epoch: 450, params: 2029523, epoch_time: 49.4568, genotype: [[8, [0, 0, 9, 0], [0, 1, 0, 8], [3, 0, 10, 0]], [[3, 0], [3, 3], [2, 2]]]
reward: 0.2895, epoch: 451, params: 2215891, epoch_time: 110.7337, genotype: [[4, [0, 0, 0, 2], [1, 0, 9, 10], [1, 1, 1, 8]], [[1, 0], [4, 0], [1, 0]]]
reward: 0.2643, epoch: 452, params: 2821459, epoch_time: 53.6422, genotype: [[10, [0, 0, 6, 0], [0, 3, 2, 5], [3, 5, 5, 5]], [[2, 1], [3, 0], [2, 4]]]
reward: 0.3011, epoch: 453, params: 3028307, epoch_time: 54.9674, genotype: [[5, [0, 0, 6, 9], [0, 2, 6, 1], [4, 0, 8, 6]], [[2, 0], [1, 3], [2, 1]]]
reward: 0.1535, epoch: 454, params: 2412499, epoch_time: 47.1113, genotype: [[1, [0, 0, 0, 2], [0, 2, 10, 5], [6, 0, 8, 10]], [[3, 2], [4, 2], [2, 4]]]
reward: 0.2774, epoch: 455, params: 2409043, epoch_time: 51.0601, genotype: [[9, [0, 0, 0, 10], [0, 2, 5, 5], [4, 0, 0, 8]], [[3, 2], [0, 4], [3, 2]]]
reward: 0.2618, epoch: 456, params: 2283731, epoch_time: 107.2855, genotype: [[2, [0, 0, 8, 2], [2, 3, 4, 5], [4, 5, 0, 8]], [[0, 2], [3, 0], [2, 0]]]
reward: 0.3337, epoch: 457, params: 2825555, epoch_time: 65.7020, genotype: [[6, [0, 0, 5, 9], [1, 1, 5, 0], [6, 0, 2, 6]], [[2, 0], [0, 0], [0, 3]]]
reward: 0.2989, epoch: 458, params: 2270675, epoch_time: 56.2829, genotype: [[0, [0, 0, 0, 0], [2, 1, 0, 8], [2, 1, 7, 5]], [[3, 0], [2, 0], [2, 2]]]
reward: 0.3081, epoch: 459, params: 2187091, epoch_time: 49.9270, genotype: [[10, [0, 0, 8, 1], [2, 1, 0, 0], [3, 0, 9, 9]], [[2, 0], [3, 1], [2, 5]]]
reward: 0.2691, epoch: 460, params: 2630995, epoch_time: 104.2618, genotype: [[10, [0, 0, 0, 6], [1, 3, 4, 1], [2, 3, 5, 3]], [[3, 0], [0, 1], [2, 5]]]
reward: 0.2847, epoch: 461, params: 2437843, epoch_time: 48.8714, genotype: [[4, [0, 0, 7, 5], [3, 3, 0, 10], [6, 0, 8, 6]], [[2, 1], [4, 2], [3, 3]]]
reward: 0.3435, epoch: 462, params: 2422739, epoch_time: 55.6356, genotype: [[8, [0, 0, 9, 10], [0, 1, 8, 6], [5, 3, 0, 6]], [[1, 0], [2, 3], [0, 2]]]
reward: 0.2730, epoch: 463, params: 2866643, epoch_time: 46.7352, genotype: [[6, [0, 0, 0, 6], [1, 0, 6, 8], [1, 4, 8, 5]], [[3, 3], [2, 2], [3, 3]]]
reward: 0.2270, epoch: 464, params: 2274131, epoch_time: 47.6139, genotype: [[3, [0, 0, 8, 5], [0, 3, 7, 8], [3, 1, 8, 9]], [[2, 2], [3, 1], [2, 1]]]
reward: 0.2320, epoch: 465, params: 2235091, epoch_time: 55.0813, genotype: [[1, [0, 0, 0, 9], [2, 0, 0, 0], [3, 0, 2, 2]], [[3, 1], [2, 0], [4, 0]]]
reward: 0.2619, epoch: 466, params: 2603603, epoch_time: 50.7949, genotype: [[9, [0, 0, 10, 7], [3, 0, 5, 1], [2, 4, 6, 0]], [[2, 0], [1, 2], [3, 2]]]
reward: 0.2835, epoch: 467, params: 2063827, epoch_time: 60.7612, genotype: [[10, [0, 0, 2, 8], [0, 0, 8, 8], [6, 2, 0, 0]], [[3, 0], [1, 1], [4, 0]]]
reward: 0.3439, epoch: 468, params: 2418643, epoch_time: 52.9397, genotype: [[9, [0, 0, 1, 0], [2, 2, 5, 8], [2, 2, 8, 9]], [[2, 1], [0, 4], [3, 1]]]
reward: 0.2979, epoch: 469, params: 2200787, epoch_time: 57.6389, genotype: [[8, [0, 0, 9, 8], [2, 3, 10, 10], [6, 6, 5, 0]], [[2, 0], [0, 3], [2, 0]]]
reward: 0.0758, epoch: 470, params: 2447443, epoch_time: 36.7136, genotype: [[10, [0, 0, 5, 5], [3, 1, 2, 8], [1, 0, 0, 8]], [[2, 0], [4, 0], [4, 0]]]
reward: 0.2652, epoch: 471, params: 2228179, epoch_time: 46.8126, genotype: [[0, [0, 0, 0, 5], [2, 0, 0, 10], [4, 6, 4, 4]], [[3, 3], [3, 3], [4, 1]]]
reward: 0.3146, epoch: 472, params: 2403539, epoch_time: 66.4372, genotype: [[10, [0, 0, 10, 0], [2, 2, 0, 6], [2, 0, 5, 4]], [[3, 0], [1, 1], [2, 1]]]
reward: 0.2754, epoch: 473, params: 2270675, epoch_time: 58.1050, genotype: [[8, [0, 0, 0, 0], [2, 1, 2, 5], [6, 5, 0, 0]], [[1, 1], [0, 3], [2, 0]]]
reward: 0.3007, epoch: 474, params: 2200787, epoch_time: 50.6535, genotype: [[10, [0, 0, 10, 6], [0, 3, 8, 8], [3, 0, 10, 0]], [[3, 0], [1, 1], [3, 2]]]
reward: 0.3500, epoch: 475, params: 2416595, epoch_time: 62.4922, genotype: [[1, [0, 0, 2, 8], [0, 3, 10, 1], [6, 6, 0, 9]], [[2, 0], [0, 0], [3, 0]]]
reward: 0.3376, epoch: 476, params: 2439251, epoch_time: 56.6783, genotype: [[0, [0, 0, 7, 6], [0, 3, 7, 10], [3, 2, 7, 5]], [[3, 0], [3, 3], [1, 0]]]
reward: 0.1867, epoch: 477, params: 2370003, epoch_time: 79.2190, genotype: [[5, [0, 0, 10, 9], [2, 1, 0, 5], [3, 4, 4, 9]], [[0, 1], [3, 1], [4, 5]]]
reward: 0.2991, epoch: 478, params: 2406995, epoch_time: 50.6500, genotype: [[6, [0, 0, 10, 6], [2, 1, 0, 0], [4, 4, 2, 9]], [[2, 1], [3, 1], [0, 2]]]
reward: 0.2837, epoch: 479, params: 2624851, epoch_time: 58.3926, genotype: [[0, [0, 0, 5, 6], [3, 1, 2, 0], [2, 0, 5, 9]], [[2, 2], [3, 0], [4, 0]]]
reward: 0.3244, epoch: 480, params: 2229587, epoch_time: 60.3156, genotype: [[8, [0, 0, 3, 7], [2, 0, 5, 10], [4, 3, 10, 0]], [[3, 1], [2, 1], [2, 0]]]
reward: 0.2970, epoch: 481, params: 2266579, epoch_time: 55.5216, genotype: [[8, [0, 0, 4, 0], [2, 2, 0, 7], [3, 0, 0, 5]], [[3, 3], [1, 1], [5, 5]]]
reward: 0.2753, epoch: 482, params: 2235731, epoch_time: 56.3605, genotype: [[0, [0, 0, 10, 0], [2, 3, 0, 7], [4, 0, 0, 5]], [[3, 2], [0, 1], [0, 3]]]
reward: 0.2255, epoch: 483, params: 2035795, epoch_time: 63.6186, genotype: [[2, [0, 0, 10, 3], [2, 2, 10, 2], [6, 1, 8, 2]], [[3, 0], [4, 2], [0, 3]]]
reward: 0.2360, epoch: 484, params: 2866003, epoch_time: 66.2114, genotype: [[5, [0, 0, 5, 8], [0, 0, 8, 2], [4, 0, 6, 6]], [[0, 3], [2, 3], [0, 4]]]
reward: 0.2419, epoch: 485, params: 2412499, epoch_time: 46.7268, genotype: [[5, [0, 0, 6, 7], [2, 1, 8, 10], [2, 0, 0, 10]], [[2, 2], [3, 1], [4, 1]]]
reward: 0.2143, epoch: 486, params: 2215891, epoch_time: 55.8999, genotype: [[10, [0, 0, 0, 8], [1, 1, 0, 6], [4, 0, 2, 10]], [[1, 1], [0, 3], [2, 4]]]
reward: 0.2697, epoch: 487, params: 2391251, epoch_time: 60.6948, genotype: [[10, [0, 0, 5, 9], [2, 0, 7, 8], [4, 4, 1, 9]], [[0, 0], [0, 1], [2, 1]]]
reward: 0.2475, epoch: 488, params: 2413139, epoch_time: 66.4060, genotype: [[5, [0, 0, 8, 4], [2, 2, 0, 9], [2, 1, 1, 10]], [[3, 1], [3, 0], [2, 2]]]
reward: 0.3409, epoch: 489, params: 2621395, epoch_time: 66.4712, genotype: [[6, [0, 0, 0, 0], [1, 0, 6, 0], [6, 0, 10, 6]], [[1, 0], [0, 4], [4, 0]]]
reward: 0.2540, epoch: 490, params: 2473427, epoch_time: 98.7761, genotype: [[8, [0, 0, 5, 5], [1, 0, 0, 8], [3, 0, 0, 4]], [[2, 0], [0, 0], [2, 1]]]
reward: 0.2882, epoch: 491, params: 2605651, epoch_time: 51.8064, genotype: [[3, [0, 0, 6, 6], [2, 3, 9, 10], [2, 0, 4, 6]], [[3, 1], [4, 1], [3, 2]]]
reward: 0.2570, epoch: 492, params: 2019283, epoch_time: 52.2374, genotype: [[0, [0, 0, 8, 0], [1, 3, 10, 10], [3, 0, 0, 2]], [[2, 2], [0, 0], [4, 4]]]
reward: 0.2091, epoch: 493, params: 1968595, epoch_time: 47.2434, genotype: [[9, [0, 0, 0, 10], [2, 3, 9, 7], [6, 0, 3, 10]], [[2, 1], [1, 4], [4, 1]]]
reward: 0.3099, epoch: 494, params: 2028883, epoch_time: 56.8975, genotype: [[0, [0, 0, 8, 8], [2, 1, 2, 0], [4, 6, 9, 10]], [[2, 1], [3, 0], [5, 2]]]
reward: 0.0758, epoch: 495, params: 2256979, epoch_time: 35.2098, genotype: [[8, [0, 0, 8, 8], [0, 3, 6, 0], [4, 5, 9, 0]], [[0, 1], [0, 4], [4, 4]]]
reward: 0.2645, epoch: 496, params: 2254931, epoch_time: 56.3539, genotype: [[0, [0, 0, 8, 10], [2, 2, 5, 0], [3, 6, 2, 8]], [[2, 3], [1, 1], [0, 1]]]
reward: 0.2577, epoch: 497, params: 2403539, epoch_time: 50.3318, genotype: [[6, [0, 0, 10, 9], [2, 3, 0, 0], [5, 1, 6, 0]], [[3, 3], [0, 2], [3, 3]]]
reward: 0.2897, epoch: 498, params: 2250835, epoch_time: 57.2955, genotype: [[0, [0, 0, 6, 0], [2, 0, 8, 8], [6, 6, 2, 10]], [[2, 0], [1, 1], [5, 1]]]
reward: 0.2672, epoch: 499, params: 2437843, epoch_time: 62.4514, genotype: [[10, [0, 0, 6, 1], [2, 3, 3, 0], [3, 1, 2, 0]], [[1, 3], [3, 1], [4, 0]]]
reward: 0.3300, epoch: 500, params: 2449491, epoch_time: 74.2051, genotype: [[8, [0, 0, 10, 5], [1, 0, 8, 0], [6, 0, 1, 8]], [[2, 0], [4, 0], [5, 0]]]
reward: 0.2713, epoch: 501, params: 2409043, epoch_time: 98.6159, genotype: [[5, [0, 0, 9, 9], [1, 2, 6, 8], [4, 0, 4, 0]], [[3, 0], [3, 0], [2, 5]]]
reward: 0.2798, epoch: 502, params: 2669395, epoch_time: 51.7367, genotype: [[7, [0, 0, 1, 3], [2, 3, 0, 6], [2, 5, 8, 6]], [[2, 3], [3, 1], [4, 2]]]
reward: 0.2131, epoch: 503, params: 2625491, epoch_time: 75.6852, genotype: [[1, [0, 0, 5, 10], [2, 1, 6, 0], [2, 1, 4, 0]], [[2, 3], [0, 0], [1, 3]]]
reward: 0.3117, epoch: 504, params: 2670035, epoch_time: 55.6643, genotype: [[8, [0, 0, 1, 8], [1, 3, 0, 0], [2, 3, 5, 6]], [[2, 0], [3, 1], [2, 2]]]
reward: 0.2466, epoch: 505, params: 2443987, epoch_time: 61.1879, genotype: [[10, [0, 0, 8, 0], [0, 3, 6, 0], [2, 0, 8, 6]], [[0, 1], [4, 0], [3, 3]]]
reward: 0.2472, epoch: 506, params: 2079571, epoch_time: 58.0664, genotype: [[0, [0, 0, 0, 8], [2, 1, 2, 0], [3, 0, 0, 8]], [[2, 0], [2, 1], [4, 2]]]
reward: 0.3414, epoch: 507, params: 2613203, epoch_time: 58.3126, genotype: [[8, [0, 0, 7, 5], [0, 2, 10, 5], [0, 0, 10, 6]], [[2, 0], [3, 1], [2, 0]]]
reward: 0.0758, epoch: 508, params: 2466643, epoch_time: 34.8780, genotype: [[8, [0, 0, 0, 2], [2, 0, 0, 5], [2, 0, 7, 6]], [[3, 0], [0, 4], [3, 4]]]
reward: 0.2690, epoch: 509, params: 2412499, epoch_time: 65.7280, genotype: [[6, [0, 0, 10, 5], [2, 2, 10, 2], [6, 0, 8, 0]], [[0, 0], [4, 2], [0, 4]]]
reward: 0.3164, epoch: 510, params: 2403539, epoch_time: 61.4895, genotype: [[6, [0, 0, 10, 0], [2, 3, 6, 0], [5, 0, 4, 10]], [[3, 0], [3, 3], [2, 3]]]
reward: 0.2706, epoch: 511, params: 2678995, epoch_time: 63.7866, genotype: [[8, [0, 0, 2, 6], [0, 2, 8, 5], [2, 4, 8, 6]], [[3, 1], [0, 3], [1, 5]]]
reward: 0.2965, epoch: 512, params: 2261075, epoch_time: 117.0387, genotype: [[4, [0, 0, 10, 5], [2, 2, 4, 8], [3, 2, 8, 8]], [[3, 0], [2, 3], [1, 0]]]
reward: 0.3378, epoch: 513, params: 2212435, epoch_time: 108.9728, genotype: [[10, [0, 0, 0, 10], [2, 2, 4, 8], [6, 2, 5, 0]], [[3, 0], [0, 3], [4, 0]]]
reward: 0.2142, epoch: 514, params: 2161747, epoch_time: 52.7384, genotype: [[10, [0, 0, 10, 10], [0, 1, 9, 8], [2, 2, 1, 0]], [[3, 3], [1, 0], [0, 5]]]
reward: 0.2971, epoch: 515, params: 2469331, epoch_time: 59.1512, genotype: [[0, [0, 0, 8, 0], [3, 3, 8, 5], [4, 0, 5, 0]], [[2, 0], [4, 1], [2, 2]]]
reward: 0.2489, epoch: 516, params: 2813907, epoch_time: 65.4541, genotype: [[0, [0, 0, 6, 6], [0, 3, 5, 10], [4, 2, 0, 5]], [[3, 0], [0, 1], [4, 5]]]
reward: 0.3533, epoch: 517, params: 2245331, epoch_time: 155.3703, genotype: [[2, [0, 0, 4, 0], [2, 1, 4, 8], [6, 1, 9, 1]], [[0, 1], [0, 3], [3, 0]]]
reward: 0.2500, epoch: 518, params: 2130899, epoch_time: 43.9614, genotype: [[10, [0, 0, 9, 6], [3, 3, 0, 9], [1, 0, 9, 10]], [[2, 3], [2, 1], [1, 3]]]
reward: 0.2370, epoch: 519, params: 2185043, epoch_time: 46.3720, genotype: [[4, [0, 0, 10, 0], [2, 1, 10, 5], [5, 2, 7, 10]], [[3, 2], [1, 1], [2, 3]]]
reward: 0.2621, epoch: 520, params: 2675539, epoch_time: 57.4217, genotype: [[8, [0, 0, 5, 0], [2, 2, 8, 5], [2, 1, 6, 8]], [[3, 1], [1, 0], [2, 4]]]
reward: 0.2284, epoch: 521, params: 2237779, epoch_time: 53.4622, genotype: [[10, [0, 0, 4, 0], [3, 1, 0, 4], [3, 0, 8, 5]], [[2, 1], [1, 4], [2, 2]]]
reward: 0.2691, epoch: 522, params: 2261075, epoch_time: 59.3293, genotype: [[8, [0, 0, 8, 8], [2, 1, 0, 9], [4, 1, 5, 0]], [[3, 1], [0, 3], [2, 0]]]
reward: 0.2559, epoch: 523, params: 2009683, epoch_time: 49.3483, genotype: [[0, [0, 0, 8, 8], [0, 0, 10, 9], [3, 0, 3, 10]], [[2, 3], [3, 0], [4, 4]]]
reward: 0.3029, epoch: 524, params: 2084435, epoch_time: 54.0517, genotype: [[2, [0, 0, 7, 2], [0, 2, 0, 0], [4, 0, 7, 8]], [[1, 0], [3, 1], [2, 1]]]
reward: 0.2538, epoch: 525, params: 1980883, epoch_time: 74.1865, genotype: [[4, [0, 0, 4, 0], [2, 1, 9, 10], [3, 2, 0, 9]], [[3, 1], [3, 2], [0, 5]]]
reward: 0.2519, epoch: 526, params: 2447443, epoch_time: 64.4542, genotype: [[10, [0, 0, 0, 8], [2, 1, 2, 6], [6, 0, 8, 1]], [[3, 0], [4, 1], [0, 1]]]
reward: 0.2912, epoch: 527, params: 2054227, epoch_time: 68.1308, genotype: [[0, [0, 0, 9, 0], [2, 3, 8, 4], [6, 0, 8, 2]], [[2, 1], [4, 3], [4, 0]]]
reward: 0.2562, epoch: 528, params: 2213843, epoch_time: 48.7225, genotype: [[0, [0, 0, 0, 6], [0, 1, 2, 9], [2, 2, 9, 7]], [[3, 2], [3, 3], [3, 0]]]
reward: 0.2347, epoch: 529, params: 2196691, epoch_time: 51.4019, genotype: [[10, [0, 0, 8, 1], [2, 1, 8, 9], [4, 6, 0, 10]], [[1, 1], [0, 3], [4, 3]]]
reward: 0.4100, epoch: 530, params: 2409043, epoch_time: 113.9849, genotype: [[9, [0, 0, 5, 4], [2, 1, 5, 3], [2, 0, 10, 0]], [[1, 0], [0, 3], [4, 0]]]
reward: 0.2947, epoch: 531, params: 2395347, epoch_time: 56.4154, genotype: [[10, [0, 0, 0, 5], [0, 2, 0, 0], [6, 6, 6, 10]], [[0, 0], [1, 1], [5, 4]]]
reward: 0.2768, epoch: 532, params: 2254931, epoch_time: 62.9139, genotype: [[0, [0, 0, 0, 9], [2, 2, 8, 5], [4, 1, 2, 8]], [[0, 1], [2, 0], [0, 1]]]
reward: 0.3601, epoch: 533, params: 2165843, epoch_time: 52.2962, genotype: [[8, [0, 0, 10, 10], [0, 2, 5, 9], [3, 0, 0, 10]], [[3, 0], [3, 0], [2, 1]]]
reward: 0.2907, epoch: 534, params: 2625491, epoch_time: 65.9691, genotype: [[0, [0, 0, 5, 6], [2, 3, 4, 10], [5, 5, 6, 0]], [[3, 2], [1, 3], [0, 1]]]
reward: 0.2822, epoch: 535, params: 2219347, epoch_time: 46.4581, genotype: [[10, [0, 0, 8, 2], [0, 3, 9, 0], [2, 0, 6, 7]], [[2, 1], [3, 4], [2, 1]]]
reward: 0.2417, epoch: 536, params: 2215891, epoch_time: 52.9427, genotype: [[2, [0, 0, 4, 5], [0, 2, 8, 0], [4, 0, 9, 10]], [[1, 1], [1, 1], [1, 5]]]
reward: 0.3352, epoch: 537, params: 2241875, epoch_time: 82.1755, genotype: [[0, [0, 0, 0, 8], [1, 1, 5, 4], [3, 1, 10, 0]], [[3, 1], [0, 2], [0, 1]]]
reward: 0.2647, epoch: 538, params: 2570707, epoch_time: 52.6836, genotype: [[0, [0, 0, 9, 9], [2, 3, 6, 9], [2, 0, 1, 6]], [[2, 0], [3, 3], [4, 1]]]
reward: 0.2858, epoch: 539, params: 2409043, epoch_time: 60.8313, genotype: [[5, [0, 0, 10, 8], [0, 1, 1, 0], [3, 1, 0, 10]], [[0, 1], [2, 0], [1, 5]]]
reward: 0.3364, epoch: 540, params: 2052179, epoch_time: 50.9272, genotype: [[8, [0, 0, 0, 0], [2, 2, 7, 7], [1, 1, 0, 9]], [[2, 0], [1, 1], [3, 3]]]
reward: 0.2622, epoch: 541, params: 2018643, epoch_time: 48.5256, genotype: [[10, [0, 0, 7, 0], [3, 1, 7, 4], [4, 0, 9, 3]], [[3, 2], [4, 1], [5, 2]]]
reward: 0.1885, epoch: 542, params: 2821459, epoch_time: 58.2927, genotype: [[2, [0, 0, 9, 6], [1, 1, 0, 6], [2, 4, 6, 5]], [[0, 0], [3, 2], [0, 5]]]
reward: 0.2933, epoch: 543, params: 2630995, epoch_time: 56.3293, genotype: [[6, [0, 0, 0, 0], [2, 1, 5, 1], [3, 0, 8, 10]], [[2, 0], [2, 4], [3, 3]]]
