reward: 0.4175, epoch: 530, params: 2476306, epoch_time: 97.6887, genotype: [[6, [0, 0, 3, 1], [1, 0, 8, 0], [6, 2, 7, 0]], [[3, 0], [3, 1], [2, 1]]]
reward: 0.4245, epoch: 938, params: 2433810, epoch_time: 97.6349, genotype: [[4, [0, 0, 10, 1], [2, 3, 8, 0], [4, 1, 6, 0]], [[0, 2], [3, 4], [0, 3]]]
reward: 0.4578, epoch: 939, params: 2655762, epoch_time: 60.2819, genotype: [[0, [0, 0, 1, 8], [2, 0, 6, 6], [0, 1, 0, 0]], [[1, 1], [4, 0], [0, 0]]]
reward: 0.5018, epoch: 940, params: 2457106, epoch_time: 71.3747, genotype: [[2, [0, 0, 0, 6], [2, 0, 4, 0], [3, 0, 0, 6]], [[0, 0], [3, 3], [2, 1]]]
reward: 0.4699, epoch: 941, params: 2402962, epoch_time: 49.8785, genotype: [[9, [0, 0, 0, 10], [2, 0, 5, 0], [4, 3, 5, 0]], [[0, 0], [2, 3], [1, 3]]]
reward: 0.4186, epoch: 942, params: 2796178, epoch_time: 51.4311, genotype: [[1, [0, 0, 5, 5], [3, 2, 1, 0], [2, 1, 10, 9]], [[1, 0], [3, 1], [1, 3]]]
reward: 0.5367, epoch: 943, params: 2850322, epoch_time: 56.9170, genotype: [[5, [0, 0, 5, 0], [3, 1, 5, 0], [0, 1, 2, 6]], [[3, 0], [2, 1], [0, 3]]]
reward: 0.3688, epoch: 944, params: 2408466, epoch_time: 62.4286, genotype: [[6, [0, 0, 4, 0], [2, 2, 6, 8], [6, 1, 9, 10]], [[0, 1], [3, 3], [5, 1]]]
reward: 0.4007, epoch: 945, params: 2186514, epoch_time: 63.9677, genotype: [[9, [0, 0, 10, 10], [2, 0, 8, 4], [4, 6, 0, 5]], [[3, 1], [4, 4], [3, 0]]]
reward: 0.3893, epoch: 946, params: 2449554, epoch_time: 46.1042, genotype: [[5, [0, 0, 0, 0], [0, 0, 5, 0], [5, 1, 0, 4]], [[3, 2], [4, 2], [2, 3]]]
reward: 0.4568, epoch: 947, params: 2172818, epoch_time: 47.9834, genotype: [[9, [0, 0, 0, 10], [0, 1, 6, 9], [6, 5, 0, 0]], [[2, 0], [3, 3], [5, 4]]]
reward: 0.3515, epoch: 948, params: 2241298, epoch_time: 149.0935, genotype: [[8, [0, 0, 4, 9], [0, 1, 6, 4], [3, 1, 0, 0]], [[2, 0], [0, 1], [0, 2]]]
reward: 0.3647, epoch: 949, params: 2256402, epoch_time: 46.0707, genotype: [[0, [0, 0, 0, 6], [0, 1, 2, 0], [6, 6, 0, 0]], [[1, 3], [4, 3], [2, 1]]]
reward: 0.4172, epoch: 950, params: 2011154, epoch_time: 111.7877, genotype: [[0, [0, 0, 8, 4], [1, 2, 10, 0], [5, 5, 10, 0]], [[0, 2], [4, 0], [5, 0]]]
reward: 0.4090, epoch: 951, params: 2466066, epoch_time: 68.0286, genotype: [[4, [0, 0, 0, 6], [3, 1, 8, 5], [3, 0, 7, 2]], [[1, 2], [3, 4], [1, 0]]]
reward: 0.5648, epoch: 952, params: 2281746, epoch_time: 69.0691, genotype: [[0, [0, 0, 8, 4], [3, 0, 8, 0], [5, 1, 8, 5]], [[2, 1], [0, 1], [2, 4]]]
reward: 0.3980, epoch: 953, params: 2250898, epoch_time: 51.5565, genotype: [[0, [0, 0, 0, 6], [0, 2, 3, 0], [4, 3, 8, 10]], [[2, 0], [1, 1], [2, 1]]]
reward: 0.4264, epoch: 954, params: 2805778, epoch_time: 56.6717, genotype: [[5, [0, 0, 5, 9], [2, 1, 8, 1], [6, 0, 5, 10]], [[3, 1], [0, 3], [0, 1]]]
reward: 0.3559, epoch: 955, params: 2672914, epoch_time: 50.0524, genotype: [[1, [0, 0, 8, 1], [3, 2, 0, 3], [0, 2, 5, 2]], [[2, 1], [2, 1], [1, 1]]]
reward: 0.4057, epoch: 956, params: 2201618, epoch_time: 59.5572, genotype: [[8, [0, 0, 8, 6], [0, 0, 8, 10], [6, 0, 10, 10]], [[2, 0], [4, 1], [5, 1]]]
reward: 0.1551, epoch: 957, params: 2640018, epoch_time: 35.5310, genotype: [[3, [0, 0, 0, 6], [2, 0, 8, 5], [0, 0, 10, 6]], [[0, 0], [0, 0], [4, 1]]]
reward: 0.4869, epoch: 958, params: 2603026, epoch_time: 55.4599, genotype: [[2, [0, 0, 5, 9], [1, 0, 6, 0], [2, 6, 6, 9]], [[3, 0], [3, 1], [0, 0]]]
reward: 0.4780, epoch: 959, params: 2377618, epoch_time: 51.5665, genotype: [[10, [0, 0, 0, 6], [0, 0, 6, 10], [6, 3, 0, 10]], [[2, 0], [1, 2], [0, 1]]]
reward: 0.4454, epoch: 960, params: 2612626, epoch_time: 61.7249, genotype: [[5, [0, 0, 6, 8], [2, 0, 10, 10], [4, 5, 2, 6]], [[3, 0], [0, 0], [0, 3]]]
reward: 0.4819, epoch: 961, params: 2620818, epoch_time: 97.8249, genotype: [[4, [0, 0, 6, 5], [2, 0, 0, 6], [3, 2, 9, 0]], [[2, 0], [4, 1], [0, 3]]]
reward: 0.4222, epoch: 962, params: 2679058, epoch_time: 57.6831, genotype: [[5, [0, 0, 8, 0], [1, 3, 8, 3], [3, 0, 6, 6]], [[3, 1], [3, 1], [0, 0]]]
reward: 0.3748, epoch: 963, params: 2035090, epoch_time: 51.8169, genotype: [[0, [0, 0, 10, 0], [2, 0, 0, 0], [2, 5, 0, 0]], [[3, 0], [0, 3], [1, 1]]]
reward: 0.4895, epoch: 964, params: 2431762, epoch_time: 108.5168, genotype: [[6, [0, 0, 6, 2], [3, 0, 4, 0], [3, 3, 9, 0]], [[0, 1], [3, 0], [0, 0]]]
reward: 0.4203, epoch: 965, params: 2176914, epoch_time: 47.3944, genotype: [[0, [0, 0, 0, 0], [0, 3, 10, 6], [4, 6, 10, 9]], [[0, 1], [1, 1], [2, 5]]]
reward: 0.5112, epoch: 966, params: 2669458, epoch_time: 112.7587, genotype: [[4, [0, 0, 5, 8], [2, 1, 6, 1], [3, 1, 8, 4]], [[2, 0], [2, 3], [0, 2]]]
reward: 0.5107, epoch: 967, params: 2433810, epoch_time: 100.0118, genotype: [[0, [0, 0, 3, 0], [2, 0, 9, 5], [3, 1, 5, 4]], [[1, 0], [4, 1], [4, 1]]]
reward: 0.4147, epoch: 968, params: 2231698, epoch_time: 48.4455, genotype: [[0, [0, 0, 0, 5], [2, 1, 10, 0], [2, 6, 0, 0]], [[2, 0], [2, 3], [2, 1]]]
reward: 0.4977, epoch: 969, params: 2634514, epoch_time: 56.1558, genotype: [[0, [0, 0, 6, 6], [0, 2, 8, 0], [1, 0, 6, 10]], [[1, 2], [2, 0], [1, 0]]]
reward: 0.3809, epoch: 970, params: 2441362, epoch_time: 98.5241, genotype: [[8, [0, 0, 0, 2], [3, 1, 10, 6], [3, 6, 4, 6]], [[2, 0], [2, 0], [2, 0]]]
reward: 0.4985, epoch: 971, params: 2609170, epoch_time: 50.6391, genotype: [[9, [0, 0, 8, 0], [2, 0, 6, 5], [6, 1, 10, 6]], [[3, 2], [1, 1], [0, 1]]]
reward: 0.3958, epoch: 972, params: 2221458, epoch_time: 45.6773, genotype: [[0, [0, 0, 0, 10], [1, 1, 10, 8], [2, 0, 8, 5]], [[1, 3], [1, 3], [4, 1]]]
reward: 0.3961, epoch: 973, params: 2453010, epoch_time: 99.9067, genotype: [[6, [0, 0, 0, 4], [2, 1, 0, 2], [6, 1, 5, 0]], [[0, 1], [1, 4], [2, 0]]]
reward: 0.3836, epoch: 974, params: 2441362, epoch_time: 55.0050, genotype: [[0, [0, 0, 5, 10], [0, 0, 8, 7], [3, 2, 5, 0]], [[2, 2], [3, 0], [0, 2]]]
reward: 0.5774, epoch: 975, params: 2450322, epoch_time: 59.5674, genotype: [[8, [0, 0, 5, 8], [1, 3, 1, 10], [0, 0, 2, 2]], [[0, 1], [2, 3], [4, 0]]]
reward: 0.1551, epoch: 976, params: 2827026, epoch_time: 36.4644, genotype: [[1, [0, 0, 8, 6], [2, 2, 5, 0], [3, 6, 6, 10]], [[0, 0], [0, 0], [0, 4]]]
reward: 0.5329, epoch: 977, params: 1946770, epoch_time: 50.9274, genotype: [[10, [0, 0, 8, 10], [2, 2, 9, 9], [3, 1, 10, 7]], [[0, 1], [2, 0], [2, 0]]]
reward: 0.4849, epoch: 978, params: 2221458, epoch_time: 50.4474, genotype: [[0, [0, 0, 9, 8], [0, 0, 8, 9], [6, 3, 5, 0]], [[3, 1], [3, 0], [4, 1]]]
reward: 0.4251, epoch: 979, params: 2215954, epoch_time: 51.6623, genotype: [[9, [0, 0, 0, 0], [0, 3, 8, 10], [6, 1, 0, 5]], [[2, 2], [2, 0], [0, 2]]]
reward: 0.3779, epoch: 980, params: 2018706, epoch_time: 56.4639, genotype: [[8, [0, 0, 0, 0], [3, 1, 10, 10], [3, 0, 2, 0]], [[3, 0], [3, 0], [4, 4]]]
reward: 0.3575, epoch: 981, params: 1983762, epoch_time: 51.8464, genotype: [[9, [0, 0, 9, 9], [2, 2, 0, 0], [3, 3, 7, 0]], [[2, 0], [3, 0], [4, 3]]]
reward: 0.3910, epoch: 982, params: 2655762, epoch_time: 45.9076, genotype: [[0, [0, 0, 6, 1], [0, 3, 8, 0], [3, 1, 0, 5]], [[2, 2], [2, 4], [1, 2]]]
reward: 0.2271, epoch: 983, params: 2373522, epoch_time: 110.7902, genotype: [[5, [0, 0, 0, 4], [2, 1, 9, 5], [2, 1, 10, 10]], [[0, 0], [4, 0], [4, 1]]]
reward: 0.4194, epoch: 984, params: 2224914, epoch_time: 120.3652, genotype: [[2, [0, 0, 10, 8], [0, 1, 6, 10], [5, 4, 4, 8]], [[0, 1], [4, 0], [0, 4]]]
reward: 0.4684, epoch: 985, params: 2373522, epoch_time: 47.7478, genotype: [[1, [0, 0, 9, 0], [3, 1, 5, 10], [3, 2, 0, 10]], [[3, 2], [0, 1], [1, 4]]]
reward: 0.5121, epoch: 986, params: 2598930, epoch_time: 48.9421, genotype: [[10, [0, 0, 10, 5], [2, 0, 5, 0], [6, 1, 6, 2]], [[3, 2], [3, 1], [0, 4]]]
reward: 0.4309, epoch: 987, params: 2194066, epoch_time: 56.3311, genotype: [[8, [0, 0, 10, 0], [0, 1, 9, 7], [4, 3, 5, 9]], [[3, 0], [0, 0], [0, 3]]]
reward: 0.4676, epoch: 988, params: 2634514, epoch_time: 52.5399, genotype: [[8, [0, 0, 10, 6], [0, 0, 0, 6], [3, 0, 6, 0]], [[0, 0], [3, 1], [3, 3]]]
reward: 0.4371, epoch: 989, params: 2272146, epoch_time: 57.0136, genotype: [[0, [0, 0, 8, 0], [2, 0, 8, 5], [3, 2, 0, 0]], [[3, 0], [1, 3], [4, 1]]]
reward: 0.1551, epoch: 990, params: 2468114, epoch_time: 36.0570, genotype: [[0, [0, 0, 0, 8], [2, 0, 8, 2], [2, 5, 6, 5]], [[0, 0], [0, 4], [5, 1]]]
reward: 0.4453, epoch: 991, params: 1984402, epoch_time: 46.3132, genotype: [[0, [0, 0, 10, 0], [1, 0, 0, 10], [2, 5, 0, 10]], [[2, 1], [3, 3], [0, 1]]]
reward: 0.5535, epoch: 992, params: 1939218, epoch_time: 48.9566, genotype: [[10, [0, 0, 8, 10], [3, 1, 10, 0], [0, 5, 10, 10]], [[2, 1], [0, 1], [0, 4]]]
reward: 0.3739, epoch: 993, params: 2275602, epoch_time: 69.1505, genotype: [[2, [0, 0, 3, 0], [2, 0, 0, 4], [6, 0, 8, 6]], [[1, 1], [4, 3], [0, 4]]]
reward: 0.4685, epoch: 994, params: 2067346, epoch_time: 67.5587, genotype: [[8, [0, 0, 8, 3], [0, 3, 4, 0], [4, 0, 2, 9]], [[1, 0], [3, 1], [1, 2]]]
reward: 0.5412, epoch: 995, params: 2605074, epoch_time: 46.1719, genotype: [[6, [0, 0, 0, 10], [2, 0, 10, 6], [6, 2, 8, 5]], [[2, 1], [4, 3], [1, 4]]]
reward: 0.4735, epoch: 996, params: 2443410, epoch_time: 78.4401, genotype: [[8, [0, 0, 3, 0], [2, 1, 6, 5], [3, 2, 4, 10]], [[3, 2], [2, 0], [4, 0]]]
reward: 0.4771, epoch: 997, params: 2181010, epoch_time: 52.6119, genotype: [[10, [0, 0, 0, 5], [2, 0, 0, 9], [0, 6, 9, 0]], [[0, 1], [3, 0], [0, 3]]]
reward: 0.4326, epoch: 998, params: 2172818, epoch_time: 48.8548, genotype: [[0, [0, 0, 10, 0], [2, 2, 10, 0], [3, 0, 5, 10]], [[2, 2], [3, 0], [5, 4]]]
reward: 0.4658, epoch: 999, params: 2624274, epoch_time: 55.7749, genotype: [[5, [0, 0, 7, 0], [2, 0, 6, 0], [3, 6, 5, 10]], [[3, 0], [2, 4], [1, 1]]]
reward: 0.4380, epoch: 1000, params: 2190610, epoch_time: 51.9319, genotype: [[9, [0, 0, 10, 1], [0, 1, 0, 0], [1, 2, 8, 10]], [[0, 1], [3, 0], [1, 3]]]
reward: 0.4088, epoch: 1001, params: 2398866, epoch_time: 52.4682, genotype: [[10, [0, 0, 1, 0], [2, 0, 9, 0], [0, 0, 5, 0]], [[3, 0], [1, 2], [2, 4]]]
reward: 0.4848, epoch: 1002, params: 1968018, epoch_time: 87.1425, genotype: [[7, [0, 0, 10, 9], [0, 0, 4, 10], [1, 2, 9, 8]], [[2, 0], [2, 0], [2, 5]]]
reward: 0.3841, epoch: 1003, params: 1968018, epoch_time: 53.2445, genotype: [[10, [0, 0, 7, 8], [0, 3, 10, 0], [0, 1, 10, 10]], [[1, 1], [0, 0], [5, 0]]]
reward: 0.4376, epoch: 1004, params: 2409874, epoch_time: 65.4171, genotype: [[7, [0, 0, 1, 5], [0, 0, 9, 10], [4, 0, 4, 2]], [[2, 0], [3, 1], [2, 1]]]
reward: 0.3818, epoch: 1005, params: 2011154, epoch_time: 54.6725, genotype: [[9, [0, 0, 10, 0], [0, 1, 8, 0], [3, 0, 0, 0]], [[0, 2], [4, 1], [5, 1]]]
reward: 0.2995, epoch: 1006, params: 2598930, epoch_time: 56.9233, genotype: [[0, [0, 0, 9, 9], [3, 0, 5, 2], [6, 5, 6, 5]], [[0, 0], [2, 3], [4, 4]]]
reward: 0.4942, epoch: 1007, params: 2176914, epoch_time: 53.7881, genotype: [[0, [0, 0, 0, 5], [3, 0, 10, 10], [4, 1, 9, 0]], [[1, 0], [0, 0], [4, 1]]]
reward: 0.3651, epoch: 1008, params: 2628370, epoch_time: 48.7498, genotype: [[2, [0, 0, 5, 0], [2, 1, 9, 0], [2, 2, 5, 5]], [[3, 2], [0, 3], [2, 2]]]
reward: 0.5475, epoch: 1009, params: 2412562, epoch_time: 79.3818, genotype: [[8, [0, 0, 10, 5], [1, 1, 5, 4], [2, 1, 0, 9]], [[3, 0], [1, 2], [0, 1]]]
reward: 0.4540, epoch: 1010, params: 2161170, epoch_time: 54.4694, genotype: [[10, [0, 0, 10, 5], [3, 3, 8, 10], [6, 2, 9, 0]], [[3, 0], [4, 3], [0, 0]]]
reward: 0.5575, epoch: 1011, params: 2437906, epoch_time: 58.9300, genotype: [[0, [0, 0, 0, 0], [0, 3, 1, 6], [1, 0, 10, 8]], [[0, 1], [2, 0], [2, 0]]]
reward: 0.4329, epoch: 1012, params: 2424210, epoch_time: 51.5383, genotype: [[0, [0, 0, 0, 9], [3, 1, 6, 0], [6, 0, 0, 6]], [[3, 1], [0, 0], [4, 4]]]
reward: 0.3710, epoch: 1013, params: 2014610, epoch_time: 51.1371, genotype: [[0, [0, 0, 2, 9], [2, 3, 9, 0], [0, 0, 0, 8]], [[2, 2], [4, 0], [5, 3]]]
reward: 0.5358, epoch: 1014, params: 2634514, epoch_time: 91.5951, genotype: [[4, [0, 0, 5, 5], [3, 0, 0, 8], [2, 6, 9, 5]], [[1, 0], [3, 1], [0, 0]]]
reward: 0.4409, epoch: 1015, params: 2479762, epoch_time: 56.1162, genotype: [[2, [0, 0, 5, 7], [2, 0, 8, 0], [4, 6, 6, 3]], [[0, 0], [1, 1], [2, 3]]]
reward: 0.5478, epoch: 1016, params: 2226962, epoch_time: 61.8633, genotype: [[8, [0, 0, 10, 6], [1, 1, 0, 10], [4, 6, 8, 8]], [[2, 0], [0, 3], [4, 5]]]
reward: 0.4954, epoch: 1017, params: 2624274, epoch_time: 98.7202, genotype: [[4, [0, 0, 0, 9], [2, 3, 6, 5], [0, 2, 7, 6]], [[0, 2], [0, 1], [2, 5]]]
reward: 0.4356, epoch: 1018, params: 2215954, epoch_time: 54.1002, genotype: [[0, [0, 0, 8, 0], [3, 0, 0, 6], [6, 1, 10, 10]], [[0, 0], [3, 0], [2, 3]]]
reward: 0.5310, epoch: 1019, params: 2595474, epoch_time: 58.1868, genotype: [[10, [0, 0, 0, 9], [3, 0, 5, 6], [3, 3, 0, 6]], [[2, 0], [0, 3], [4, 4]]]
reward: 0.3961, epoch: 1020, params: 2412562, epoch_time: 52.9219, genotype: [[0, [0, 0, 10, 1], [2, 1, 8, 6], [2, 0, 0, 10]], [[3, 1], [1, 1], [0, 0]]]
reward: 0.3713, epoch: 1021, params: 2478354, epoch_time: 108.7303, genotype: [[5, [0, 0, 8, 5], [1, 0, 0, 4], [6, 2, 8, 8]], [[1, 0], [4, 3], [0, 1]]]
reward: 0.4548, epoch: 1022, params: 1999506, epoch_time: 103.8200, genotype: [[8, [0, 0, 0, 9], [2, 0, 8, 9], [3, 3, 10, 4]], [[1, 0], [1, 4], [0, 0]]]
reward: 0.4322, epoch: 1023, params: 2836626, epoch_time: 59.9884, genotype: [[1, [0, 0, 10, 1], [0, 1, 5, 6], [0, 3, 8, 8]], [[1, 1], [2, 0], [4, 0]]]
reward: 0.5071, epoch: 1024, params: 2412562, epoch_time: 49.5593, genotype: [[3, [0, 0, 6, 9], [1, 2, 0, 0], [3, 1, 6, 10]], [[2, 1], [3, 2], [0, 1]]]
reward: 0.4252, epoch: 1025, params: 2181010, epoch_time: 74.8310, genotype: [[6, [0, 0, 9, 10], [2, 0, 4, 0], [6, 1, 0, 10]], [[3, 1], [0, 3], [2, 0]]]
reward: 0.4690, epoch: 1026, params: 2443410, epoch_time: 55.1141, genotype: [[8, [0, 0, 0, 5], [1, 0, 0, 6], [6, 0, 9, 8]], [[0, 1], [3, 3], [4, 3]]]
reward: 0.4719, epoch: 1027, params: 2015250, epoch_time: 75.0315, genotype: [[9, [0, 0, 8, 4], [2, 0, 0, 0], [2, 6, 10, 0]], [[2, 0], [2, 3], [1, 4]]]
reward: 0.5320, epoch: 1028, params: 2402962, epoch_time: 77.1029, genotype: [[5, [0, 0, 10, 0], [2, 0, 0, 10], [0, 0, 4, 5]], [[3, 0], [0, 3], [2, 1]]]
reward: 0.4711, epoch: 1029, params: 2441362, epoch_time: 91.4146, genotype: [[8, [0, 0, 6, 0], [3, 0, 10, 6], [3, 1, 2, 4]], [[1, 0], [0, 0], [1, 2]]]
reward: 0.3810, epoch: 1030, params: 2246802, epoch_time: 44.8190, genotype: [[8, [0, 0, 5, 0], [2, 0, 0, 8], [6, 2, 10, 0]], [[2, 2], [3, 3], [5, 1]]]
reward: 0.3975, epoch: 1031, params: 2570130, epoch_time: 46.4873, genotype: [[9, [0, 0, 5, 5], [3, 1, 9, 9], [1, 0, 5, 0]], [[3, 2], [3, 3], [4, 0]]]
reward: 0.4260, epoch: 1032, params: 2186514, epoch_time: 48.6639, genotype: [[0, [0, 0, 10, 10], [2, 2, 8, 0], [4, 2, 9, 6]], [[2, 1], [4, 3], [0, 4]]]
reward: 0.5210, epoch: 1033, params: 2211858, epoch_time: 54.7186, genotype: [[0, [0, 0, 1, 10], [2, 3, 0, 9], [0, 3, 8, 0]], [[1, 2], [3, 0], [5, 0]]]
reward: 0.4130, epoch: 1034, params: 2605074, epoch_time: 63.0675, genotype: [[6, [0, 0, 9, 0], [2, 0, 5, 8], [0, 5, 1, 10]], [[0, 0], [2, 0], [0, 4]]]
reward: 0.3908, epoch: 1035, params: 2821522, epoch_time: 53.3111, genotype: [[0, [0, 0, 5, 5], [3, 1, 5, 10], [3, 0, 5, 0]], [[0, 0], [3, 1], [2, 1]]]
reward: 0.4649, epoch: 1036, params: 2383122, epoch_time: 46.7768, genotype: [[10, [0, 0, 10, 8], [1, 1, 10, 5], [2, 1, 5, 0]], [[0, 2], [2, 3], [5, 3]]]
reward: 0.4925, epoch: 1037, params: 2190610, epoch_time: 53.2735, genotype: [[9, [0, 0, 8, 0], [2, 0, 10, 10], [2, 2, 5, 0]], [[0, 2], [3, 1], [0, 0]]]
reward: 0.4062, epoch: 1038, params: 2053650, epoch_time: 51.4289, genotype: [[2, [0, 0, 0, 0], [3, 1, 0, 10], [4, 6, 8, 8]], [[1, 1], [3, 3], [4, 0]]]
reward: 0.4344, epoch: 1039, params: 2206354, epoch_time: 47.7739, genotype: [[10, [0, 0, 0, 0], [2, 3, 0, 5], [2, 1, 0, 10]], [[2, 1], [3, 3], [0, 1]]]
reward: 0.5320, epoch: 1040, params: 2433810, epoch_time: 56.1129, genotype: [[5, [0, 0, 8, 0], [2, 1, 0, 10], [2, 5, 5, 0]], [[0, 1], [2, 3], [4, 0]]]
reward: 0.5224, epoch: 1041, params: 2640018, epoch_time: 53.4375, genotype: [[8, [0, 0, 10, 6], [2, 3, 5, 5], [0, 0, 8, 0]], [[1, 0], [3, 1], [5, 1]]]
reward: 0.4874, epoch: 1042, params: 2373522, epoch_time: 92.1786, genotype: [[5, [0, 0, 10, 0], [2, 0, 9, 4], [3, 3, 5, 9]], [[3, 1], [0, 0], [5, 0]]]
reward: 0.3916, epoch: 1043, params: 2231058, epoch_time: 46.3242, genotype: [[9, [0, 0, 0, 8], [2, 0, 5, 8], [6, 3, 3, 9]], [[3, 1], [3, 3], [5, 5]]]
reward: 0.4938, epoch: 1044, params: 2659858, epoch_time: 66.1892, genotype: [[0, [0, 0, 8, 6], [2, 3, 1, 4], [3, 0, 6, 0]], [[3, 0], [2, 3], [1, 1]]]
reward: 0.4028, epoch: 1045, params: 2646162, epoch_time: 55.8262, genotype: [[6, [0, 0, 0, 6], [2, 0, 0, 0], [4, 4, 0, 6]], [[1, 0], [2, 1], [5, 0]]]
reward: 0.3758, epoch: 1046, params: 2022802, epoch_time: 49.2059, genotype: [[10, [0, 0, 8, 0], [2, 3, 0, 10], [6, 1, 2, 0]], [[2, 2], [0, 0], [2, 2]]]
reward: 0.5340, epoch: 1047, params: 2377618, epoch_time: 53.1331, genotype: [[10, [0, 0, 6, 9], [2, 2, 0, 10], [2, 5, 6, 0]], [[1, 2], [1, 0], [0, 0]]]
reward: 0.4010, epoch: 1048, params: 2379026, epoch_time: 56.8643, genotype: [[5, [0, 0, 8, 10], [3, 0, 9, 0], [3, 2, 9, 1]], [[2, 0], [4, 1], [5, 1]]]
reward: 0.3777, epoch: 1049, params: 2211858, epoch_time: 65.7567, genotype: [[9, [0, 0, 0, 10], [3, 0, 5, 4], [3, 1, 0, 8]], [[3, 1], [1, 0], [4, 4]]]
reward: 0.4156, epoch: 1050, params: 2614674, epoch_time: 56.5207, genotype: [[5, [0, 0, 5, 9], [3, 0, 10, 8], [2, 5, 8, 5]], [[1, 2], [1, 0], [0, 4]]]
reward: 0.4381, epoch: 1051, params: 2799634, epoch_time: 55.1204, genotype: [[6, [0, 0, 2, 10], [2, 1, 6, 6], [3, 0, 10, 6]], [[1, 0], [1, 1], [0, 3]]]
reward: 0.5533, epoch: 1052, params: 2827026, epoch_time: 52.3789, genotype: [[0, [0, 0, 6, 6], [2, 0, 8, 6], [3, 2, 5, 10]], [[2, 1], [3, 1], [0, 4]]]
reward: 0.4733, epoch: 1053, params: 2583826, epoch_time: 53.2866, genotype: [[10, [0, 0, 10, 9], [3, 0, 8, 5], [0, 2, 6, 5]], [[0, 1], [2, 3], [0, 1]]]
reward: 0.3865, epoch: 1054, params: 2129682, epoch_time: 44.5088, genotype: [[10, [0, 0, 10, 10], [0, 3, 1, 9], [2, 6, 2, 9]], [[3, 2], [3, 4], [4, 0]]]
reward: 0.3664, epoch: 1055, params: 2665362, epoch_time: 58.5673, genotype: [[1, [0, 0, 8, 0], [1, 0, 1, 8], [2, 1, 5, 0]], [[1, 2], [2, 0], [4, 0]]]
reward: 0.4033, epoch: 1056, params: 2599570, epoch_time: 54.9133, genotype: [[0, [0, 0, 9, 5], [0, 0, 6, 10], [2, 1, 0, 5]], [[1, 1], [0, 1], [0, 0]]]
reward: 0.4495, epoch: 1057, params: 2424210, epoch_time: 106.1095, genotype: [[0, [0, 0, 4, 0], [0, 0, 5, 0], [6, 2, 10, 6]], [[2, 0], [4, 0], [1, 4]]]
reward: 0.2133, epoch: 1058, params: 2626322, epoch_time: 191.8910, genotype: [[10, [0, 0, 4, 5], [2, 2, 6, 6], [2, 0, 8, 4]], [[2, 0], [4, 0], [5, 0]]]
reward: 0.4033, epoch: 1059, params: 2246802, epoch_time: 64.6424, genotype: [[8, [0, 0, 5, 0], [2, 1, 8, 4], [0, 0, 10, 0]], [[3, 3], [1, 1], [5, 0]]]
reward: 0.3781, epoch: 1060, params: 2628370, epoch_time: 49.5002, genotype: [[10, [0, 0, 5, 0], [2, 0, 6, 7], [4, 0, 0, 6]], [[3, 0], [3, 1], [2, 3]]]
reward: 0.5167, epoch: 1061, params: 1994002, epoch_time: 43.7020, genotype: [[9, [0, 0, 0, 10], [3, 3, 10, 0], [4, 2, 8, 0]], [[1, 1], [2, 1], [2, 1]]]
reward: 0.4319, epoch: 1062, params: 2322834, epoch_time: 46.0135, genotype: [[9, [0, 0, 10, 5], [2, 1, 9, 10], [1, 2, 5, 10]], [[3, 1], [3, 1], [4, 0]]]
reward: 0.5490, epoch: 1063, params: 2796178, epoch_time: 60.1466, genotype: [[9, [0, 0, 6, 6], [3, 2, 6, 5], [2, 6, 10, 0]], [[1, 0], [2, 0], [0, 0]]]
reward: 0.3555, epoch: 1064, params: 2189970, epoch_time: 44.8611, genotype: [[9, [0, 0, 5, 9], [2, 1, 0, 10], [2, 0, 2, 8]], [[2, 2], [3, 1], [4, 4]]]
reward: 0.3959, epoch: 1065, params: 2598930, epoch_time: 107.4702, genotype: [[7, [0, 0, 10, 10], [0, 1, 4, 6], [6, 3, 6, 5]], [[0, 1], [2, 0], [0, 4]]]
reward: 0.3965, epoch: 1066, params: 2402322, epoch_time: 104.0581, genotype: [[10, [0, 0, 4, 10], [3, 0, 0, 2], [2, 0, 6, 6]], [[3, 0], [3, 4], [0, 4]]]
reward: 0.4084, epoch: 1067, params: 2186514, epoch_time: 85.0038, genotype: [[0, [0, 0, 8, 6], [2, 0, 10, 4], [4, 0, 9, 10]], [[3, 0], [1, 1], [0, 4]]]
reward: 0.4215, epoch: 1068, params: 2202258, epoch_time: 90.8618, genotype: [[4, [0, 0, 0, 0], [2, 0, 6, 0], [3, 3, 9, 10]], [[3, 0], [2, 0], [5, 1]]]
reward: 0.4128, epoch: 1069, params: 2679058, epoch_time: 55.7924, genotype: [[8, [0, 0, 5, 0], [2, 3, 8, 6], [4, 1, 6, 8]], [[0, 0], [2, 3], [2, 1]]]
reward: 0.5628, epoch: 1070, params: 2570130, epoch_time: 53.8385, genotype: [[10, [0, 0, 0, 9], [0, 0, 10, 6], [3, 3, 5, 5]], [[2, 0], [2, 1], [4, 4]]]
reward: 0.5481, epoch: 1071, params: 2221458, epoch_time: 60.9128, genotype: [[6, [0, 0, 0, 8], [1, 1, 4, 9], [6, 1, 10, 8]], [[3, 0], [3, 3], [5, 1]]]
reward: 0.5076, epoch: 1072, params: 2437906, epoch_time: 116.7202, genotype: [[5, [0, 0, 0, 9], [3, 0, 6, 4], [0, 3, 8, 4]], [[3, 0], [0, 1], [1, 1]]]
